id,Store,Date,Sales,Promo,StateHoliday,SchoolHoliday
72932,310,2014-08-20,10857,1,0,1
72933,313,2014-08-20,6090,1,0,1
72934,316,2014-08-20,10065,1,0,0
72935,319,2014-08-20,8689,1,0,1
72936,320,2014-08-20,14959,1,0,1
72937,324,2014-08-20,5643,1,0,1
72938,332,2014-08-20,3536,1,0,1
72939,339,2014-08-20,6926,1,0,1
72940,341,2014-08-20,6370,1,0,0
72941,346,2014-08-20,7697,1,0,0
72942,351,2014-08-20,6403,1,0,0
72943,352,2014-08-20,7008,1,0,1
72944,354,2014-08-20,9027,1,0,0
72945,357,2014-08-20,7929,1,0,1
72946,359,2014-08-20,7087,1,0,1
72947,366,2014-08-20,6211,1,0,1
72948,372,2014-08-20,9572,1,0,0
72949,374,2014-08-20,7130,1,0,1
72950,377,2014-08-20,9590,1,0,1
72951,381,2014-08-20,9316,1,0,1
72952,391,2014-08-20,6705,1,0,0
72953,397,2014-08-20,5985,1,0,0
72954,410,2014-08-20,7914,1,0,0
72955,421,2014-08-20,10782,1,0,1
72956,435,2014-08-20,3398,1,0,0
72957,444,2014-08-20,12058,1,0,1
72958,447,2014-08-20,5012,1,0,1
72959,456,2014-08-20,6660,1,0,0
72960,460,2014-08-20,3521,1,0,1
72961,461,2014-08-20,5364,1,0,1
72962,466,2014-08-20,10551,1,0,0
72963,469,2014-08-20,12463,1,0,1
72964,470,2014-08-20,16200,1,0,0
72965,484,2014-08-20,7665,1,0,1
72966,491,2014-08-20,6613,1,0,1
72967,496,2014-08-20,7956,1,0,1
72968,502,2014-08-20,10860,1,0,1
72969,503,2014-08-20,6912,1,0,1
72970,506,2014-08-20,9032,1,0,0
72971,507,2014-08-20,10354,1,0,0
72972,511,2014-08-20,5162,1,0,1
72973,513,2014-08-20,17804,1,0,1
72974,516,2014-08-20,7295,1,0,0
72975,521,2014-08-20,4570,1,0,1
72976,523,2014-08-20,13452,1,0,1
72977,529,2014-08-20,8010,1,0,1
72978,535,2014-08-20,10203,1,0,0
72979,543,2014-08-20,3707,1,0,1
72980,550,2014-08-20,6030,1,0,1
72981,551,2014-08-20,5715,1,0,1
72982,553,2014-08-20,7361,1,0,1
72983,563,2014-08-20,5852,1,0,0
72984,566,2014-08-20,5400,1,0,1
72985,569,2014-08-20,5002,1,0,1
72986,570,2014-08-20,4541,1,0,0
72987,578,2014-08-20,10453,1,0,1
72988,597,2014-08-20,5573,1,0,1
72989,599,2014-08-20,9749,1,0,1
72990,601,2014-08-20,4901,1,0,1
72991,607,2014-08-20,4878,1,0,1
72992,609,2014-08-20,5285,1,0,1
72993,617,2014-08-20,6787,1,0,1
72994,624,2014-08-20,8204,1,0,0
72995,642,2014-08-20,4212,1,0,0
72996,643,2014-08-20,7771,1,0,1
72997,645,2014-08-20,10464,1,0,1
72998,647,2014-08-20,5736,1,0,1
72999,648,2014-08-20,6640,1,0,1
73000,657,2014-08-20,7239,1,0,0
73001,661,2014-08-20,6716,1,0,1
73002,663,2014-08-20,5265,1,0,1
73003,666,2014-08-20,6923,1,0,1
73004,667,2014-08-20,8480,1,0,1
73005,668,2014-08-20,9324,1,0,1
73006,673,2014-08-20,7117,1,0,1
73007,683,2014-08-20,8971,1,0,1
73008,689,2014-08-20,7617,1,0,1
73009,690,2014-08-20,6815,1,0,0
73010,698,2014-08-20,14467,1,0,1
73011,705,2014-08-20,8953,1,0,0
73012,709,2014-08-20,11239,1,0,1
73013,715,2014-08-20,8065,1,0,1
73014,717,2014-08-20,7740,1,0,0
73015,723,2014-08-20,7478,1,0,1
73016,728,2014-08-20,4546,1,0,1
73017,729,2014-08-20,12379,1,0,0
73018,732,2014-08-20,9330,1,0,1
73019,737,2014-08-20,6845,1,0,0
73020,747,2014-08-20,7995,1,0,1
73021,749,2014-08-20,5982,1,0,1
73022,751,2014-08-20,4309,1,0,0
73023,756,2014-08-20,19498,1,0,0
73024,758,2014-08-20,4914,1,0,1
73025,764,2014-08-20,3886,1,0,1
73026,765,2014-08-20,8385,1,0,1
73027,767,2014-08-20,6555,1,0,1
73028,768,2014-08-20,13525,1,0,1
73029,779,2014-08-20,7144,1,0,1
73030,782,2014-08-20,5991,1,0,1
73031,783,2014-08-20,6771,1,0,1
73032,785,2014-08-20,6805,1,0,0
73033,786,2014-08-20,4290,1,0,1
73034,789,2014-08-20,3076,1,0,1
73035,791,2014-08-20,8593,1,0,0
73036,792,2014-08-20,8520,1,0,0
73037,796,2014-08-20,8758,1,0,0
73038,807,2014-08-20,8678,1,0,1
73039,808,2014-08-20,7675,1,0,1
73040,813,2014-08-20,5931,1,0,1
73041,819,2014-08-20,6470,1,0,1
73042,824,2014-08-20,7747,1,0,1
73043,828,2014-08-20,5629,1,0,1
73044,830,2014-08-20,7820,1,0,1
73045,831,2014-08-20,15073,1,0,0
73046,836,2014-08-20,6284,1,0,1
73047,838,2014-08-20,8265,1,0,1
73048,843,2014-08-20,9712,1,0,1
73049,846,2014-08-20,13573,1,0,0
73050,863,2014-08-20,9018,1,0,1
73051,866,2014-08-20,6804,1,0,1
73052,867,2014-08-20,5041,1,0,1
73053,871,2014-08-20,5232,1,0,1
73054,873,2014-08-20,3827,1,0,1
73055,876,2014-08-20,10382,1,0,1
73056,882,2014-08-20,5953,1,0,0
73057,889,2014-08-20,4745,1,0,1
73058,894,2014-08-20,9459,1,0,0
73059,896,2014-08-20,7570,1,0,1
73060,911,2014-08-20,11190,1,0,1
73061,916,2014-08-20,5424,1,0,0
73062,926,2014-08-20,7763,1,0,0
73063,928,2014-08-20,9475,1,0,0
73064,930,2014-08-20,7798,1,0,0
73065,935,2014-08-20,5968,1,0,1
73066,942,2014-08-20,5630,1,0,1
73067,943,2014-08-20,8061,1,0,0
73068,946,2014-08-20,3997,1,0,1
73069,947,2014-08-20,9122,1,0,1
73070,963,2014-08-20,11927,1,0,1
73071,965,2014-08-20,10783,1,0,1
73072,967,2014-08-20,9757,1,0,0
73073,968,2014-08-20,7440,1,0,1
73074,969,2014-08-20,4355,1,0,1
73075,970,2014-08-20,3278,1,0,1
73076,976,2014-08-20,7936,1,0,0
73077,979,2014-08-20,6225,1,0,1
73078,980,2014-08-20,7516,1,0,0
73079,985,2014-08-20,7195,1,0,1
73080,991,2014-08-20,5577,1,0,0
73081,995,2014-08-20,9891,1,0,1
73082,1005,2014-08-20,7012,1,0,0
73083,1006,2014-08-20,6426,1,0,1
73084,1007,2014-08-20,8270,1,0,1
73085,1010,2014-08-20,9725,1,0,1
73086,1016,2014-08-20,5775,1,0,0
73087,1022,2014-08-20,8899,1,0,0
73088,1026,2014-08-20,10527,1,0,0
73089,1032,2014-08-20,8686,1,0,1
73090,1033,2014-08-20,14339,1,0,1
73091,1040,2014-08-20,9469,1,0,0
73092,1044,2014-08-20,7258,1,0,1
73093,1045,2014-08-20,9999,1,0,1
73094,1051,2014-08-20,7214,1,0,1
73095,1054,2014-08-20,6985,1,0,1
73096,1059,2014-08-20,8473,1,0,1
73097,1062,2014-08-20,7090,1,0,1
73098,1064,2014-08-20,10352,1,0,0
73099,1066,2014-08-20,11650,1,0,0
73100,1069,2014-08-20,8966,1,0,1
73101,1076,2014-08-20,4466,1,0,0
73102,1089,2014-08-20,9808,1,0,0
73103,1090,2014-08-20,7639,1,0,1
73104,1093,2014-08-20,8974,1,0,1
73105,1097,2014-08-20,7804,1,0,1
73106,1098,2014-08-20,5737,1,0,1
73107,1099,2014-08-20,9211,1,0,1
73108,1105,2014-08-20,5300,1,0,0
73109,1106,2014-08-20,4988,1,0,1
73110,1108,2014-08-20,6763,1,0,1
73111,1111,2014-08-20,5647,1,0,0
73112,1112,2014-08-20,10364,1,0,0
73113,1113,2014-08-20,6664,1,0,1
73114,1,2014-08-19,5190,1,0,1
73115,9,2014-08-19,8539,1,0,1
73116,11,2014-08-19,9657,1,0,1
73117,12,2014-08-19,9863,1,0,1
73118,14,2014-08-19,6956,1,0,1
73119,18,2014-08-19,7204,1,0,1
73120,21,2014-08-19,7262,1,0,1
73121,24,2014-08-19,12611,1,0,1
73122,25,2014-08-19,12345,1,0,1
73123,38,2014-08-19,7161,1,0,1
73124,43,2014-08-19,8300,1,0,1
73125,55,2014-08-19,5468,1,0,1
73126,56,2014-08-19,7825,1,0,1
73127,60,2014-08-19,9972,1,0,1
73128,68,2014-08-19,7983,1,0,1
73129,75,2014-08-19,6546,1,0,1
73130,78,2014-08-19,3898,1,0,1
73131,84,2014-08-19,17255,1,0,1
73132,85,2014-08-19,7415,1,0,1
73133,91,2014-08-19,7348,1,0,1
73134,95,2014-08-19,9950,1,0,1
73135,98,2014-08-19,6337,1,0,1
73136,101,2014-08-19,9287,1,0,1
73137,111,2014-08-19,6666,1,0,1
73138,120,2014-08-19,7390,1,0,1
73139,121,2014-08-19,5492,1,0,1
73140,128,2014-08-19,8299,1,0,1
73141,133,2014-08-19,8730,1,0,1
73142,134,2014-08-19,5272,1,0,1
73143,138,2014-08-19,9216,1,0,1
73144,142,2014-08-19,4953,1,0,1
73145,148,2014-08-19,8867,1,0,1
73146,152,2014-08-19,7122,1,0,1
73147,156,2014-08-19,8695,1,0,1
73148,157,2014-08-19,12717,1,0,1
73149,158,2014-08-19,9188,1,0,1
73150,161,2014-08-19,8395,1,0,1
73151,163,2014-08-19,7500,1,0,1
73152,168,2014-08-19,8992,1,0,1
73153,173,2014-08-19,9310,1,0,1
73154,175,2014-08-19,6450,1,0,1
73155,180,2014-08-19,7372,1,0,1
73156,187,2014-08-19,8675,1,0,1
73157,195,2014-08-19,13936,1,0,1
73158,196,2014-08-19,5862,1,0,1
73159,205,2014-08-19,7936,1,0,1
73160,213,2014-08-19,10383,1,0,1
73161,216,2014-08-19,7849,1,0,1
73162,219,2014-08-19,3569,1,0,1
73163,220,2014-08-19,6041,1,0,1
73164,221,2014-08-19,6691,1,0,1
73165,227,2014-08-19,21291,1,0,1
73166,234,2014-08-19,13453,1,0,1
73167,237,2014-08-19,4710,1,0,1
73168,238,2014-08-19,8490,1,0,1
73169,249,2014-08-19,5527,1,0,1
73170,253,2014-08-19,6933,1,0,1
73171,257,2014-08-19,6276,1,0,1
73172,260,2014-08-19,6654,1,0,1
73173,261,2014-08-19,16198,1,0,1
73174,273,2014-08-19,10109,1,0,1
73175,278,2014-08-19,7817,1,0,1
73176,281,2014-08-19,6452,1,0,1
73177,285,2014-08-19,4923,1,0,1
73178,289,2014-08-19,6242,1,0,1
73179,291,2014-08-19,9235,1,0,1
73180,292,2014-08-19,7162,1,0,1
73181,295,2014-08-19,6930,1,0,1
73182,296,2014-08-19,8278,1,0,1
73183,297,2014-08-19,7746,1,0,1
73184,310,2014-08-19,12156,1,0,1
73185,313,2014-08-19,7632,1,0,1
73186,316,2014-08-19,11320,1,0,1
73187,319,2014-08-19,9281,1,0,1
73188,320,2014-08-19,17256,1,0,1
73189,324,2014-08-19,8483,1,0,1
73190,332,2014-08-19,3963,1,0,1
73191,339,2014-08-19,7453,1,0,1
73192,341,2014-08-19,6712,1,0,1
73193,346,2014-08-19,9079,1,0,1
73194,351,2014-08-19,7008,1,0,1
73195,352,2014-08-19,7314,1,0,1
73196,354,2014-08-19,10610,1,0,1
73197,357,2014-08-19,8042,1,0,1
73198,359,2014-08-19,6420,1,0,1
73199,366,2014-08-19,7430,1,0,1
73200,372,2014-08-19,10248,1,0,1
73201,374,2014-08-19,7745,1,0,1
73202,377,2014-08-19,11494,1,0,1
73203,381,2014-08-19,9703,1,0,1
73204,391,2014-08-19,6992,1,0,1
73205,397,2014-08-19,7898,1,0,1
73206,410,2014-08-19,7448,1,0,1
73207,421,2014-08-19,10851,1,0,1
73208,435,2014-08-19,3336,1,0,1
73209,444,2014-08-19,11619,1,0,1
73210,447,2014-08-19,5649,1,0,1
73211,456,2014-08-19,7227,1,0,1
73212,460,2014-08-19,5259,1,0,1
73213,461,2014-08-19,5108,1,0,1
73214,466,2014-08-19,10746,1,0,1
73215,469,2014-08-19,13621,1,0,1
73216,470,2014-08-19,17252,1,0,1
73217,484,2014-08-19,7461,1,0,1
73218,491,2014-08-19,7768,1,0,1
73219,496,2014-08-19,8709,1,0,1
73220,502,2014-08-19,10666,1,0,1
73221,503,2014-08-19,7260,1,0,1
73222,506,2014-08-19,8818,1,0,1
73223,507,2014-08-19,10878,1,0,1
73224,511,2014-08-19,5672,1,0,1
73225,513,2014-08-19,19868,1,0,1
73226,516,2014-08-19,8649,1,0,1
73227,521,2014-08-19,5762,1,0,1
73228,523,2014-08-19,14389,1,0,1
73229,529,2014-08-19,8960,1,0,1
73230,535,2014-08-19,9137,1,0,1
73231,543,2014-08-19,3913,1,0,1
73232,550,2014-08-19,6519,1,0,1
73233,551,2014-08-19,7229,1,0,1
73234,553,2014-08-19,7682,1,0,1
73235,563,2014-08-19,5994,1,0,1
73236,566,2014-08-19,6211,1,0,1
73237,569,2014-08-19,4877,1,0,1
73238,570,2014-08-19,4809,1,0,1
73239,578,2014-08-19,11134,1,0,1
73240,597,2014-08-19,5862,1,0,1
73241,599,2014-08-19,10504,1,0,1
73242,601,2014-08-19,5429,1,0,1
73243,607,2014-08-19,5686,1,0,1
73244,609,2014-08-19,5297,1,0,1
73245,617,2014-08-19,7560,1,0,1
73246,624,2014-08-19,8596,1,0,1
73247,642,2014-08-19,4575,1,0,1
73248,643,2014-08-19,9349,1,0,1
73249,645,2014-08-19,12773,1,0,1
73250,647,2014-08-19,6699,1,0,1
73251,648,2014-08-19,7312,1,0,1
73252,657,2014-08-19,8248,1,0,1
73253,661,2014-08-19,6543,1,0,1
73254,663,2014-08-19,5663,1,0,1
73255,666,2014-08-19,8136,1,0,1
73256,667,2014-08-19,9724,1,0,1
73257,668,2014-08-19,9854,1,0,1
73258,673,2014-08-19,7179,1,0,1
73259,683,2014-08-19,10463,1,0,1
73260,689,2014-08-19,7906,1,0,1
73261,690,2014-08-19,6593,1,0,1
73262,698,2014-08-19,14893,1,0,1
73263,705,2014-08-19,9805,1,0,1
73264,709,2014-08-19,11751,1,0,1
73265,715,2014-08-19,8069,1,0,1
73266,717,2014-08-19,7834,1,0,1
73267,723,2014-08-19,7099,1,0,1
73268,728,2014-08-19,5103,1,0,1
73269,729,2014-08-19,13400,1,0,1
73270,732,2014-08-19,9474,1,0,1
73271,737,2014-08-19,6853,1,0,1
73272,747,2014-08-19,10085,1,0,1
73273,749,2014-08-19,6926,1,0,1
73274,751,2014-08-19,4226,1,0,1
73275,756,2014-08-19,18994,1,0,1
73276,758,2014-08-19,4579,1,0,1
73277,764,2014-08-19,4102,1,0,1
73278,765,2014-08-19,10194,1,0,1
73279,767,2014-08-19,6650,1,0,1
73280,768,2014-08-19,14915,1,0,1
73281,779,2014-08-19,9357,1,0,1
73282,782,2014-08-19,5069,1,0,1
73283,783,2014-08-19,7196,1,0,1
73284,785,2014-08-19,8143,1,0,1
73285,786,2014-08-19,4990,1,0,1
73286,789,2014-08-19,3779,1,0,1
73287,791,2014-08-19,9354,1,0,1
73288,792,2014-08-19,9467,1,0,1
73289,796,2014-08-19,9513,1,0,1
73290,807,2014-08-19,9278,1,0,1
73291,808,2014-08-19,9075,1,0,1
73292,813,2014-08-19,5886,1,0,1
73293,819,2014-08-19,7069,1,0,1
73294,824,2014-08-19,8510,1,0,1
73295,828,2014-08-19,6199,1,0,1
73296,830,2014-08-19,7323,1,0,1
73297,831,2014-08-19,17315,1,0,1
73298,836,2014-08-19,6662,1,0,1
73299,838,2014-08-19,9353,1,0,1
73300,843,2014-08-19,9577,1,0,1
73301,846,2014-08-19,14128,1,0,1
73302,863,2014-08-19,11419,1,0,1
73303,866,2014-08-19,6895,1,0,1
73304,867,2014-08-19,5501,1,0,1
73305,871,2014-08-19,5059,1,0,1
73306,873,2014-08-19,3868,1,0,1
73307,876,2014-08-19,13489,1,0,1
73308,882,2014-08-19,6582,1,0,1
73309,889,2014-08-19,4914,1,0,1
73310,894,2014-08-19,11623,1,0,1
73311,896,2014-08-19,8519,1,0,1
73312,911,2014-08-19,11033,1,0,1
73313,916,2014-08-19,6437,1,0,1
73314,926,2014-08-19,8077,1,0,1
73315,928,2014-08-19,10090,1,0,1
73316,930,2014-08-19,8494,1,0,1
73317,935,2014-08-19,6646,1,0,1
73318,942,2014-08-19,6590,1,0,1
73319,943,2014-08-19,8016,1,0,1
73320,946,2014-08-19,4675,1,0,1
73321,947,2014-08-19,8675,1,0,1
73322,963,2014-08-19,15712,1,0,1
73323,965,2014-08-19,10289,1,0,1
73324,967,2014-08-19,10828,1,0,1
73325,968,2014-08-19,7690,1,0,1
73326,969,2014-08-19,4479,1,0,1
73327,970,2014-08-19,3577,1,0,1
73328,976,2014-08-19,8672,1,0,1
73329,979,2014-08-19,7083,1,0,1
73330,980,2014-08-19,9065,1,0,1
73331,985,2014-08-19,8812,1,0,1
73332,991,2014-08-19,5768,1,0,1
73333,995,2014-08-19,9446,1,0,1
73334,1005,2014-08-19,6269,1,0,1
73335,1006,2014-08-19,6694,1,0,1
73336,1007,2014-08-19,8479,1,0,1
73337,1010,2014-08-19,9980,1,0,1
73338,1016,2014-08-19,7494,1,0,1
73339,1022,2014-08-19,9842,1,0,1
73340,1026,2014-08-19,12545,1,0,1
73341,1032,2014-08-19,11485,1,0,1
73342,1033,2014-08-19,15748,1,0,1
73343,1040,2014-08-19,10908,1,0,1
73344,1044,2014-08-19,7677,1,0,1
73345,1045,2014-08-19,11354,1,0,1
73346,1051,2014-08-19,8307,1,0,1
73347,1054,2014-08-19,7453,1,0,1
73348,1059,2014-08-19,9097,1,0,1
73349,1062,2014-08-19,7129,1,0,1
73350,1064,2014-08-19,13042,1,0,1
73351,1066,2014-08-19,13109,1,0,1
73352,1069,2014-08-19,7694,1,0,1
73353,1076,2014-08-19,4742,1,0,1
73354,1089,2014-08-19,10735,1,0,1
73355,1090,2014-08-19,8199,1,0,1
73356,1093,2014-08-19,9026,1,0,1
73357,1097,2014-08-19,8853,1,0,1
73358,1098,2014-08-19,5724,1,0,1
73359,1099,2014-08-19,10376,1,0,1
73360,1105,2014-08-19,5925,1,0,1
73361,1106,2014-08-19,6153,1,0,1
73362,1108,2014-08-19,8220,1,0,1
73363,1111,2014-08-19,5519,1,0,1
73364,1112,2014-08-19,11730,1,0,1
73365,1113,2014-08-19,7611,1,0,1
73366,1,2014-08-18,5623,1,0,1
73367,9,2014-08-18,9631,1,0,1
73368,11,2014-08-18,9121,1,0,1
73369,12,2014-08-18,9846,1,0,1
73370,14,2014-08-18,8176,1,0,1
73371,18,2014-08-18,9218,1,0,1
73372,21,2014-08-18,7935,1,0,1
73373,24,2014-08-18,15409,1,0,1
73374,25,2014-08-18,13897,1,0,1
73375,38,2014-08-18,9754,1,0,1
73376,43,2014-08-18,10177,1,0,1
73377,55,2014-08-18,6136,1,0,1
73378,56,2014-08-18,9832,1,0,1
73379,60,2014-08-18,11893,1,0,1
73380,68,2014-08-18,8094,1,0,1
73381,75,2014-08-18,7980,1,0,1
73382,78,2014-08-18,5134,1,0,1
73383,84,2014-08-18,18712,1,0,1
73384,85,2014-08-18,8270,1,0,1
73385,91,2014-08-18,8275,1,0,1
73386,95,2014-08-18,12217,1,0,1
73387,98,2014-08-18,7482,1,0,1
73388,101,2014-08-18,10501,1,0,1
73389,111,2014-08-18,8346,1,0,1
73390,120,2014-08-18,9543,1,0,1
73391,121,2014-08-18,6298,1,0,1
73392,128,2014-08-18,10575,1,0,1
73393,133,2014-08-18,9229,1,0,1
73394,134,2014-08-18,5977,1,0,1
73395,138,2014-08-18,11378,1,0,1
73396,142,2014-08-18,6356,1,0,1
73397,148,2014-08-18,10775,1,0,1
73398,152,2014-08-18,8583,1,0,1
73399,156,2014-08-18,11783,1,0,1
73400,157,2014-08-18,15510,1,0,1
73401,158,2014-08-18,8648,1,0,1
73402,161,2014-08-18,8682,1,0,1
73403,163,2014-08-18,7446,1,0,1
73404,168,2014-08-18,11191,1,0,1
73405,173,2014-08-18,11197,1,0,1
73406,175,2014-08-18,7151,1,0,1
73407,180,2014-08-18,8560,1,0,1
73408,187,2014-08-18,9267,1,0,1
73409,195,2014-08-18,15932,1,0,1
73410,196,2014-08-18,7007,1,0,1
73411,205,2014-08-18,8802,1,0,1
73412,213,2014-08-18,12621,1,0,1
73413,216,2014-08-18,10297,1,0,1
73414,219,2014-08-18,4381,1,0,1
73415,220,2014-08-18,6494,1,0,1
73416,221,2014-08-18,8505,1,0,1
73417,227,2014-08-18,21076,1,0,1
73418,234,2014-08-18,17877,1,0,1
73419,237,2014-08-18,5497,1,0,1
73420,238,2014-08-18,10021,1,0,1
73421,249,2014-08-18,7106,1,0,1
73422,253,2014-08-18,9973,1,0,1
73423,257,2014-08-18,6311,1,0,1
73424,260,2014-08-18,7422,1,0,1
73425,261,2014-08-18,21292,1,0,1
73426,273,2014-08-18,11778,1,0,1
73427,278,2014-08-18,9289,1,0,1
73428,281,2014-08-18,7883,1,0,1
73429,285,2014-08-18,5723,1,0,1
73430,289,2014-08-18,8223,1,0,1
73431,291,2014-08-18,12815,1,0,1
73432,292,2014-08-18,8103,1,0,1
73433,295,2014-08-18,7348,1,0,1
73434,296,2014-08-18,8611,1,0,1
73435,297,2014-08-18,9756,1,0,1
73436,310,2014-08-18,15326,1,0,1
73437,313,2014-08-18,10473,1,0,1
73438,316,2014-08-18,14830,1,0,1
73439,319,2014-08-18,11142,1,0,1
73440,320,2014-08-18,18749,1,0,1
73441,324,2014-08-18,8704,1,0,1
73442,332,2014-08-18,5298,1,0,1
73443,339,2014-08-18,8181,1,0,1
73444,341,2014-08-18,7506,1,0,1
73445,346,2014-08-18,8997,1,0,1
73446,351,2014-08-18,8495,1,0,1
73447,352,2014-08-18,9133,1,0,1
73448,354,2014-08-18,11569,1,0,1
73449,357,2014-08-18,10312,1,0,1
73450,359,2014-08-18,7605,1,0,1
73451,366,2014-08-18,9256,1,0,1
73452,372,2014-08-18,12684,1,0,1
73453,374,2014-08-18,8561,1,0,1
73454,377,2014-08-18,10896,1,0,1
73455,381,2014-08-18,11399,1,0,1
73456,391,2014-08-18,8842,1,0,1
73457,397,2014-08-18,8632,1,0,1
73458,410,2014-08-18,10030,1,0,1
73459,421,2014-08-18,14506,1,0,1
73460,435,2014-08-18,4386,1,0,1
73461,444,2014-08-18,15668,1,0,1
73462,447,2014-08-18,7064,1,0,1
73463,456,2014-08-18,8666,1,0,1
73464,460,2014-08-18,6941,1,0,1
73465,461,2014-08-18,5347,1,0,1
73466,466,2014-08-18,12569,1,0,1
73467,469,2014-08-18,17148,1,0,1
73468,470,2014-08-18,19159,1,0,1
73469,484,2014-08-18,9670,1,0,1
73470,491,2014-08-18,9893,1,0,1
73471,496,2014-08-18,11294,1,0,1
73472,502,2014-08-18,15083,1,0,1
73473,503,2014-08-18,9705,1,0,1
73474,506,2014-08-18,11890,1,0,1
73475,507,2014-08-18,13916,1,0,1
73476,511,2014-08-18,6150,1,0,1
73477,513,2014-08-18,21950,1,0,1
73478,516,2014-08-18,10282,1,0,1
73479,521,2014-08-18,6404,1,0,1
73480,523,2014-08-18,17321,1,0,1
73481,529,2014-08-18,12044,1,0,1
73482,535,2014-08-18,12044,1,0,1
73483,543,2014-08-18,4603,1,0,1
73484,550,2014-08-18,7808,1,0,1
73485,551,2014-08-18,7468,1,0,1
73486,553,2014-08-18,8044,1,0,1
73487,563,2014-08-18,6962,1,0,1
73488,566,2014-08-18,5975,1,0,1
73489,569,2014-08-18,5824,1,0,1
73490,570,2014-08-18,6275,1,0,1
73491,578,2014-08-18,13747,1,0,1
73492,597,2014-08-18,6481,1,0,1
73493,599,2014-08-18,13689,1,0,1
73494,601,2014-08-18,5803,1,0,1
73495,607,2014-08-18,7248,1,0,1
73496,609,2014-08-18,5922,1,0,1
73497,617,2014-08-18,8796,1,0,1
73498,624,2014-08-18,11102,1,0,1
73499,642,2014-08-18,4335,1,0,1
73500,643,2014-08-18,10116,1,0,1
73501,645,2014-08-18,13009,1,0,1
73502,647,2014-08-18,8546,1,0,1
73503,648,2014-08-18,8999,1,0,1
73504,657,2014-08-18,9704,1,0,1
73505,661,2014-08-18,7517,1,0,1
73506,663,2014-08-18,6584,1,0,1
73507,666,2014-08-18,11176,1,0,1
73508,667,2014-08-18,12824,1,0,1
73509,668,2014-08-18,10360,1,0,1
73510,673,2014-08-18,10805,1,0,1
73511,683,2014-08-18,12413,1,0,1
73512,689,2014-08-18,10636,1,0,1
73513,690,2014-08-18,8081,1,0,1
73514,698,2014-08-18,17388,1,0,1
73515,705,2014-08-18,12077,1,0,1
73516,709,2014-08-18,13320,1,0,1
73517,715,2014-08-18,9625,1,0,1
73518,717,2014-08-18,9698,1,0,1
73519,723,2014-08-18,9023,1,0,1
73520,728,2014-08-18,6135,1,0,1
73521,729,2014-08-18,16305,1,0,1
73522,732,2014-08-18,13049,1,0,1
73523,737,2014-08-18,8609,1,0,1
73524,747,2014-08-18,11725,1,0,1
73525,749,2014-08-18,7915,1,0,1
73526,751,2014-08-18,4924,1,0,1
73527,756,2014-08-18,23076,1,0,1
73528,758,2014-08-18,6036,1,0,1
73529,764,2014-08-18,5008,1,0,1
73530,765,2014-08-18,11672,1,0,1
73531,767,2014-08-18,8822,1,0,1
73532,768,2014-08-18,20962,1,0,1
73533,779,2014-08-18,11686,1,0,1
73534,782,2014-08-18,7034,1,0,1
73535,783,2014-08-18,9490,1,0,1
73536,785,2014-08-18,10857,1,0,1
73537,786,2014-08-18,5519,1,0,1
73538,789,2014-08-18,3710,1,0,1
73539,791,2014-08-18,11254,1,0,1
73540,792,2014-08-18,11869,1,0,1
73541,796,2014-08-18,11047,1,0,1
73542,807,2014-08-18,11792,1,0,1
73543,808,2014-08-18,9724,1,0,1
73544,813,2014-08-18,6597,1,0,1
73545,819,2014-08-18,8218,1,0,1
73546,824,2014-08-18,9123,1,0,1
73547,828,2014-08-18,8051,1,0,1
73548,830,2014-08-18,9623,1,0,1
73549,831,2014-08-18,18962,1,0,1
73550,836,2014-08-18,8765,1,0,1
73551,838,2014-08-18,11670,1,0,1
73552,843,2014-08-18,12294,1,0,1
73553,846,2014-08-18,16873,1,0,1
73554,863,2014-08-18,10845,1,0,1
73555,866,2014-08-18,9810,1,0,1
73556,867,2014-08-18,7066,1,0,1
73557,871,2014-08-18,7103,1,0,1
73558,873,2014-08-18,5038,1,0,1
73559,876,2014-08-18,14140,1,0,1
73560,882,2014-08-18,7451,1,0,1
73561,889,2014-08-18,6075,1,0,1
73562,894,2014-08-18,12859,1,0,1
73563,896,2014-08-18,8654,1,0,1
73564,911,2014-08-18,12926,1,0,1
73565,916,2014-08-18,6580,1,0,1
73566,926,2014-08-18,10464,1,0,1
73567,928,2014-08-18,12976,1,0,1
73568,930,2014-08-18,10322,1,0,1
73569,935,2014-08-18,8426,1,0,1
73570,942,2014-08-18,9485,1,0,1
73571,943,2014-08-18,10149,1,0,1
73572,946,2014-08-18,4932,1,0,1
73573,947,2014-08-18,9106,1,0,1
73574,963,2014-08-18,17762,1,0,1
73575,965,2014-08-18,13996,1,0,1
73576,967,2014-08-18,12221,1,0,1
73577,968,2014-08-18,9768,1,0,1
73578,969,2014-08-18,4801,1,0,1
73579,970,2014-08-18,4709,1,0,1
73580,976,2014-08-18,10856,1,0,1
73581,979,2014-08-18,9652,1,0,1
73582,980,2014-08-18,11428,1,0,1
73583,985,2014-08-18,10383,1,0,1
73584,991,2014-08-18,7526,1,0,1
73585,995,2014-08-18,11828,1,0,1
73586,1005,2014-08-18,7756,1,0,1
73587,1006,2014-08-18,9254,1,0,1
73588,1007,2014-08-18,11095,1,0,1
73589,1010,2014-08-18,14649,1,0,1
73590,1016,2014-08-18,9923,1,0,1
73591,1022,2014-08-18,13703,1,0,1
73592,1026,2014-08-18,14205,1,0,1
